review_date,rating,reviews
14 January 2020,10.0,"I like Vince Gilligan's knowledge of chemistry
and perfectioness about human nature according to situation.
10 out of 10 for vince gillligan knowledge
10 out of 10 for bryan Cranston for perfect acting reacting and dialogues"
15 September 2023,10.0,"Breaking Bad is a groundbreaking television series that offers a thrilling and tense look at the consequences of one man's descent into criminality. It is expertly crafted, with powerful performances from its cast, slick cinematography, and a well-written script that consistently surprises and captivates its audience."
11 June 2020,10.0,Great work. Thank you to the author and actors for this great masterpiece
10 February 2022,1.0,The worst ever tv show seen my life.
1 October 2022,10.0,"This show is amazing and I just became so hooked and fixated on the plot and the characters and what's next in the story making me binge it as I was eager for more. There will never be a show this good ever again. Vince Gilligan ended it perfectly and with El Camino it was a pretty good Epilogue. I wish it never ended but it's a shame to say all good things must come to an end. The cinematography in this show and all of its spin-offs made me rewatch it numerous times, a feat no other show could do. Thank you Vince for this amazing show. And thank you to all the actors who made it so we quote them on a daily basis. I hope to see more from the Breaking Bad universe sometime in the near future."
1 January 2023,10.0,"Breaking Bad is a filmography masterpiece,from any possible standpoint."
12 February 2023,10.0,Breaking Bad: Best Features
3 June 2020,10.0,"I just finished watching Breaking bad a while ago and it was seriously ""The Best Television Show Ever!"". I was hooked Season 1 Episode 1 all the way to Season 5 Episode 16 and I'm still a loss for words. Everyone Must See This!"
9 July 2021,10.0,There is nothing you can watch better than this and there will be nothing you can watch better than this..!
1 December 2018,10.0,Best show ever. Science crime family Disease everything under a show.. Hatsoff creators
13 June 2020,10.0,BREAKING BAD SERIAL IS THE BEST SERIAL FROM EVERY TIME. BRYAN CRANSTON AND AARON PAUL-GREATEST ACTORS IN TV SERIES EVER.BRUHH...THIS SERIAL IS THE BEST!!!
21 October 2021,1.0,"Brba is very disappointed web series seen my life
Water white <<< Jessie character was perfect one
But water white character good one this two characters not disappointment but stroy , screen play, predictable so lag screen play predictable twist not engaging one worst part and Climax not like that"
12 May 2020,10.0,"Simply put, this is the greatest show I have ever seen. If you haven't started it yet and are still unsure, believe the hype. OK, so a show about an underachieving, middle-class family man deciding to sell Meth with a drop out student of his doesn't sound like the formula for the best TV show in history, but you'd be surprised what a little psychotic alter-ego can do to a man who secretly wants to be king (albeit a meth-king)."
29 April 2020,10.0,No words can rightfully describe the experience. The best ever. Watch it
9 April 2020,10.0,"This is the best show that has ever been written. It's beautifully shot, beautifully acted and fantastically put together."
13 October 2023,10.0,"Watched during pandemic. Thought I was gonna hate it. Probably the best show that has ever been created. Bravo to everyone involved in this - from storylines, production, & even the extras! Walter White will live forever in the world of important characters and Bryan Cranston will live forever in the world of television."
28 December 2019,10.0,"My favourite TV show. I have watched it like 20 times, it's just soo good. It's also consistently good, which is rare for a TV show as most seem to have atleast 1-2 weak seasons, but not breaking bad, each season is a solid 9-10."
16 August 2021,10.0,Its totally mind blowing series ever i had seen. This series shows how bad thing destroyed a family and money can't buy happiness.
7 September 2020,10.0,"Can't be better , a complete drama , the cast is great , the scenario is great ,the director the details every thing"
18 June 2023,10.0,"This show is one the of most rated for a reason, although for many it seems to drag, to me, everything is near perfect. The pacing, the characters, the development of the plot, and such in depth writing. Breaking bad will never be overrated, period: it will always be the best. There's nothing more than what I can say, that wasn't been said before. If you haven't watched Breaking Bad, watch it. If you haven't finished it yet, finish it. Don't miss out on the hype because this show deserves it and this is the one of the times contrarians can go suck it, because they are crazy to rate this show any lower than a 5/10. I know my review won't be seen by many, but at this point, I just wanna talk about one of my favorite shows."
19 April 2023,1.0,"So, i just finished all five seasons over the course of about a month. I really expected more based on the hype. The premise was good, and of course Cranston's acting was great. But the over-the-top stupidity of nearly every action taken by the characters was so distracting as to make the first 4 seasons almost unwatchable. Season five definitely ended with some great closure, tying up all the loose ends, and the final scene was satisfying (which earned it 4 stars instead of 1). But when so many characters, particularly Walter, Skyler, and Jesse, repeatedly make the most moronic decisions and show such an inability to behave in any way rationally, it undermines any affection we might develop for the characters. I found myself saying ""That was so stupid, you deserve to die"" multiple times in virtually every episode. Even the most bumbling, moronic person could lie better than these idiots! And making Skyler a raging hateful lunatic throughout the series made it impossible to believe that Walter would go through any trouble for her whatsoever. Meh, good riddance to this mediocre show."
20 February 2020,10.0,"When I heard the learn'd astronomer,
When the proofs, the figures, were ranged in columns
before me,
When I was shown the charts and diagrams, to add, divide,
and measure them,
When I sitting heard the astronomer where he lectured with much
applause in the lecture-room,
How soon unaccountable I became tired and sick,
Till rising and gliding out I wander'd off by myself,
In the mystical moist night-air, and from time to time,
Look'd up in perfect silence at the stars."
29 August 2020,10.0,"Perfect show: masterpiece
last season is masterpiece"
26 April 2022,10.0,"So this is my third time re-watching breaking bad. It has been several years since I have re-watched it. And I am rewatching it because Better Call Saul last season is airing and I want to binge watch it. In 3 days I have watched 22 episodes. And all I say is it is better than I ever remembered. Yes, people say it is slow. The 1st season was great second season was a little slow but once you get to season 2 ep 11, this is where it takes off full force. The acting is probably the best of any TV show I've ever seen and I think that's why the show is so good. The cinematography is phenomenal and I can't say anything bad about this. This is truly an amazing experience, that everyone needs to witness once or twice in their life. I cannot wait to binge watch Better Call Saul!"
23 September 2023,10.0,"Damn show I can't watch any other without expecting to see drug dealers and chicken restaurants. The firsts seasons are just the definition of excitement and quality. But the lasts ones, oh men, the lasts ones. In the course of the show, you can see the evolution of Walter White, beginning as a looser, an absolute social outcast. And gradually becoming a complete badass. Walter is like an anti-hero, even you can see him as a villain, making the development of the character more interesting for any viewer of the show. The ending is pure climax, I like to see it as the revenge of the smart guy, the way Walter use to kill the guys that basically ruin entirely his life is just perfect."
15 May 2019,10.0,"The best serie, ever!
Not even game of thrones could beat him."
13 November 2020,10.0,"I'll admit it, I did not watch Breaking Bad during its run. In fact I got tired of all the chatter/accolades about the show. One evening this October, I decided to watch S1 E 1 on Netflix and about 10 minutes in I was hooked. I binged the entire series and was utterly blown away. What an experience, every actor was so perfect, captivating stories and one of the best finale's I've ever watched. Still thinking about some of the scenes and will for some time I imagine. To anybody like me that has/had not watched it, do your self a favor, carve out some time to watch this amazing production."
25 December 2023,10.0,Breaking Bad series is history of television show the best series ever made . Especially the characters are well developed in these series .the twists and turns are logical . Any places illogical scene or moment aren't shoot.the emotionally well connected.all characters are well presented to screen .well made exicusion and making .not grandeur but its lot of heart Warming.i have never seen like this series .the best series of my whole life .must watch .some adult contents are there but not stuck your mind .there way to convey many messages to the audience.really worth for life time experience.
3 June 2024,10.0,Breaking Bad is one of the most amazing TV shows ever created if not the best. It's amazing how they grabbed a very original idea and transformed it into a beautiful masterpiece there's nothing in breaking Bad that makes no sense everything is there for A Reason. You can watch the show over and over and over and you will still find something else that you haven't seen before.
8 July 2019,5.0,This show got so much hype and I don't know why it is good but so boring in most of the episodes
26 December 2023,10.0,"Both of Gilligan's masterpieces 'Breaking Bad' and 'Better Call Saul' have raised TV standards to the highest levels of storytelling, character building and creativity at large. Walter White, like Saul Goodman, isn't just another criminal. He is THE character, the unaccomplished chemistry teacher turned by need into THE ruthless druglord. Likewise, Saul Goodman enters the world of crime by necessity at first and greed as time goes by."
28 September 2019,10.0,"It's been six years since this show ended and I STILL have a Breaking Bad-sized hole in my life. Truth be told, it's one of the only reasons I keep Netflix.I'm rewatching it now and it occurred to me that this show would NEVER fly today."
25 May 2019,9.0,"D&D take notes!!!
This is show you nail an ending to a masterpiece of a show"
14 September 2016,10.0,"Have you ever heard your parents say to you something on the lines of, ""You weren't alive for any of the great shows back in the day."" Well, if you were born >2000, I'd say you were. ""Breaking Bad"" is such an amazing show. The producers and script writers knew exactly how to get you to connect personally with the characters. They're just so relate able and real-life. It seems like they're just recording the lives of the cast because the actors play their roles beautifully. Many will tell you that it's ""over hyped"" and i say, yes and don't you think there's a good reason for it? It's very difficult to not spoil anything"
31 July 2023,10.0,"Watched it 6 times now, have to watch it again to remind myself of this incredible story, yes some parts are slow at times but it leaves you on amazing cliffhangers each time that you just end up binge watching it a season at a time, Bryan Cranston plays the part of Walter White brilliantly and Aaron Paul the part of Jessie Pinkman starts off very cheesy but really grows into his character and seeing the emotional battle his character goes through is very moving, if you haven't watched this yet then firstly have you been living under a rock? If so then log onto Netflix and watch it immediately."
4 March 2023,10.0,"Best tv show ever produced! It started with slow pacing and you can argue it was done purposefully as it gave us time to get be familiar with the different characters, but when it took off, it became a perfect journey till the end. From the acting to the story everything is just perfect with... Just finished rewatching it 10 years later and it was still captivating as the first time. The walter white character development was superbly done, and Bryan acting was just pure greatness, so much so that when I got to the ""Iam the danger"" monologue, I kept rewinding it over and over, that just so satisfying to watch."
27 February 2020,10.0,I've watched entire series probably 5 times now over the years. It is seriously that good. The greatest of all time.
31 December 2018,10.0,"The story doesn't have any ""holes"" the characters are well written and the direction is just magnificent.
That's all , enjoy the show."
12 April 2023,1.0,"It supposed to be 5 stars but I wanna lower the ratings of this show, why? Because this show is too over rated. My time was wasted for watching this. It tried my best giving this show a chance until season 2 but it's been a while, when I was watching season 3 I was like why I am watching this most ""BORING"" series of all time. Nothing happen every episode, it's bland, boring, no fun, lots of talking without sense. They say it's the best in writing but i can't see it. It's a good show but i wont watch it for its plot. The character arc are not suprising. I suggest not to watch this and I don't recommend this show. Trust me, this is the most boring series you've ever watch. Great acting but too much drama and too much talking. I was like watching a problematic family and other bad relationship that has no sense at all."
8 September 2022,10.0,"Watching this again, again... again again again again again again... or maybe for the seventh time... Wait a year and rewatch and it always gets better and is still fresh... Breaking Bad is the greatest cable series ever filmed... They tried with Better Call Saul to make it seem like everything that happened here already happened but this is liken to a neo noir where an average guy inadvertantly takes down an entire criminal operation... It all happens here first, folks: it was made first and it happened first, and the chemistry between all the characters is perfect: starts out more a dark comedy, a Coen Brothers/Tarantino kind of thing, and then escalates into if Scarface was as great as Goodfellas and, what else can be said?"
21 April 2020,10.0,"One of the best series in my life. here is no limit for the character here to do things in the name of his family.
if we analyze the whole series, we see the well-planned character change curve of Walter. Bryan Cranston as Walter White and Aaron Paul as Jesse Pinkman had an extraordinary performance.
without exaggeration directed so beautifully. i was completed one season in a single day, such beautiful narration. we will fall love with these guys.
Also, the ending of the show is so beautiful and satisfying.
King of series..!!! Breaking Bad is a masterpiece..!!"
2 April 2023,10.0,Breaking Bad is a TV show that will really leave a large impact on you. From the amazing cast and crew to the incredible shot selection and character writing.
25 March 2019,10.0,"Brilliant, bold, unpredictable, impactful, unforgettable. Breaking Bad is as close to perfection as a story can be. It stands above other tv dramas in nearly every way. The characters are complex, interesting and real. The changes in their character are subtle yet drastic. The writing is intense and the slow scenes are never boring. Even lines of dialogue that can seem unimportant can give insight to how a character feels. This is a story that no one should ever go without seeing. Study this in screenwriting school, in acting school, in every school. This is a brilliant timeless masterpiece and stands as our generations defining tragedy alongside stories like Hamlet. Nothing more can be said. A true 10/10."
31 March 2020,10.0,I wanna erase my memory and watch it again this is the best TV Show in history
17 October 2016,10.0,Master Meth Maker Creation
19 September 2022,10.0,"Breaking Bad is an American crime drama television series created and produced by Vince Gilligan. Set and filmed in Albuquerque, New Mexico, the series follows Walter White (Bryan Cranston), an underpaid, overqualified, and dispirited high-school chemistry teacher who is struggling with a recent diagnosis of stage-three lung cancer. White turns to a life of crime and partners with a former student, Jesse Pinkman (Aaron Paul), to produce and distribute crystal meth to secure his family's financial future before he dies, while navigating the dangers of the criminal underworld. The show aired on AMC from January 20, 2008, to September 29, 2013, consisting of five seasons for a total of 62 episodes."
27 December 2023,10.0,"Breaking bad is a show where most people who haven't seen it will still believe that it's the greatest show of all time. The acting is impeccable, the directing, writing, and cinematography are all the definition of perfect. The reason I personally have breaking bad at 9.7/10 stars is simply because there are some episodes the drag, episodes that didn't hold my interest, and episodes that are simply just very unlikeable like the episode where Skyler sings happy birthday, but those faulted episodes are very uncommon because this show is very consistent with its quality considering the worst episode in the show is only a 7/10 personally. Bryan Cranston as Walter White and Aaron Paul as Jessie Pinkman are two of the greatest acting performances I've ever seen and definitely deserve all the praise. Overall Breaking bad is a must watch for anyone who likes high quality media, if you don't like it then your werid."
26 August 2022,1.0,And they call got has a worst ending wait until you get to this one.
9 February 2019,10.0,"Let me tell you something about breaking bad
In my opinion it's the best series ever
The story is perfect. It has a fantastic finale
The characters are developed so good
And the more important thing this is a realistic story
You can understand the characters
Definitely we won't see something like this in years"
4 September 2022,10.0,"Breaking Bad in combination with Better Call Saul is the best I've ever seen. I loved every single aspect about the series. The first episodes may appear weird when you watch them for the first time, but over time you realise how good they are. For me, every season and every episode is a masterpiece, especially The Fly (S3, Ep. 10). If you haven't watched it yet, please do it and don't stop after the first episodes, trust me, it gets better the more you watch it. There is a reason why the season is rated 9.5 out of 10. So what are you waiting for, start you streaming platform and watch Breaking Bad and Better Call Saul afterwards!"
6 May 2020,10.0,"Hahaha really if you see this series, you will not accept watching another series, because the Breaking Bad series is really very realistic and very knitted, And the story is so great, really best TV show ever ."
26 July 2021,10.0,That's great at all. It's the best serials I've seen ond it will be best.
13 November 2019,10.0,"I've never written a review of a television show in my life (46 years) and I never believe the hype. However, this is quite simply the best series I've ever watched that maintains momentum from start to finish. The writing, the character development and the chemistry form a perfect blend that stands apart from every other show. Bryan Cranston and Aaron Paul are brilliant together. Congratulations to the writer and cast for this masterpiece. This is an experience you'll never forget and no review can ever capture the rollercoaster ride and magic that is Breaking Bad. The reason that I have written this review is that true art and talent should be celebrated."
9 April 2020,10.0,"Greatest TV show ever, sitting thru all the families breakfasts and boring meetings id worth the wait! GOAT"
24 August 2022,10.0,It is a show you can never not come back to. And it feels like a new show every time. Such a great show with alot of depth that isn't seen in the 1st viewing experience. Can't recommend it enough.
14 November 2023,10.0,"And then you count how many times a person rewatches the show before they realise that Walter was always a bad person. Water starts as a bad caterpillar, the cancer is the cocoon, and what emerges is a truly evil butterfly. Probably the least subtle clue is his response to the store bullies' mockery of his son. Sure, this is how every good father would respond, but a viewer who watches Walter's body language, expressions, and speech pattern notices something. He is enjoying hurting the individual whose attitude he is trying to adjust a little bit too much. And not in the way that was common to teachers in the 1980s or 1990s. This is one reason I enjoy rewatching Breaking Bad a lot. The realisation that the meth kingpin who enlists neo-Nazis to help him out of pickles and the sad, resigned chemistry teacher are the same person. The only difference is motivation and opportunity."
4 October 2023,5.0,"Do you ever watch something and recognized that it is objectively good, but you still aren't enjoying it? That is how I felt about Breaking Bad. I will admit, I didn't finish the whole show, I watched into season 3, at which point friends told me that if I wasn't enjoying it yet I Probably never would. I found that I didn't really understand any of the characters or who I was supposed to be ""rooting for""? In the beginning you want Walter to be able to help his family, but then that all kind of gets lost and messy in the middle. Without something or someone to keep me hooked I just didn't want to keep me going. The acting is great. The writing is great. Its just not for me."
29 December 2018,10.0,"If you looking for : Drama,Action,Love even Gangsters .. will: Hallow their.
This is the most TV shows having everything"
16 May 2019,10.0,Best series i ever see (:(: i love mr whites and i hate skyler
9 October 2019,10.0,"This show is the best of TV, there has not been another show that I have been so invested in from beginning to end I was hooked, there was never a time where I thought ""can this show ever be over"", in fact when it did end I wanted more! (something Vince brought up in an interview was he wanted to leave on a high note and leave the audience wanting more).
There was never a time that I hated a character that was meant to be liked, I felt exactly as Vince Gilligan intended for us to feel about every character, I loved them when I was supposed to, I hated them when I was supposed to, I cried, I laughed, I got chills, my blood ran cold, and I felt at the end like I knew the characters and was personally involved.
Vince and co. should be proud this show was the result of firing at all cylinders and several things lining up perfect at the perfect time to create a show that cannot be forgotten."
27 October 2020,10.0,I cannot stress how many times I've watched! Rewatched every episode! BEST SHOW EVER MADE FOR TELEVISION!
21 May 2020,10.0,"All I have to say WOW,I gonna watch this TV serous for the second time,
Science,Family,Love,Money,Thug Life all in one"
5 September 2022,10.0,"This is the greatest TV show of all time. I have just rewatched again and can continue to rewatch at least once a year. The show never gets old!! The actors are phenomenal and it's a nonstop adrenaline rush especially the last season. How is it possible to finish an entire series and immediately you want to just start it again? It's just that good and when someone tells me they've never seen Breaking Bad I can't believe it. This show is a MUST WATCH!! Heseinberg!!!!! One of the absolute best characters in TV history. After watching Better Call Saul, I'm happy we finally get the Saul Goodman conclusion. I hope they can revisit the universe one day and show us what's up with Jesse and maybe even Skyler and Walt Jr. It's such a fun universe and although the show has concluded there's more to do there. You will not be disappointed watching Breaking Bad."
29 April 2022,10.0,"I have no words to describe this great series but I had watched this series 2 times and I want more, I actually loved it so much and I hoped it never end. No one can make best than this show and no one can act like Bryan."
12 October 2021,1.0,"Brba good series but 9+ rating it's Overrated 🤦🏻
Brba Water white character + Jessie character good but
Story was Normal one and Predictable screen plays and twist so not engaged screen play first 1 and 2 season very slow 🤧 and 3 and 4 good one but season 5 good and bad one 🤦🏻"
25 January 2023,10.0,"This is the best show ever, you should watch it fr fr ong no cap + ratio."
11 March 2019,10.0,"This show has such a stirring concept. Though dark and twisted. The overall question, ""What makes a good man a bad man"", stirs up so many complex conversations that I could discuss for hours. The way it makes you think is so moving. As I watched, I found myself in the shoes of so many characters and was able to broaden my perspective on so many issues the show touched on. Thus why I am rating the show with 10/10 stars. I loved this show and if you haven't watched it yet why are you still reading this, go watch for yourself!!!"
10 April 2024,10.0,"This is honestly one of the greatest TV shows of all time. We watch Walter White, a pathetic, un-macho man teaching chemistry with a pregnant blonde wife, a son with Cerebral Palsy's, and an upcoming daughter, to a Drug Lord named Heisenberg. The story is absolutely fanomanal, showing the change of a man, fear, manipulation, and consequences and more in only 5 seasons, with each scene playing out perfectly with epic cliffhangers. Not just the incredible story, but epic villains as well, with extreme emotion, and really makes you really hate them. It is honestly incredible seeing all the changes within 5 seasons. I really do recommend this show, it is really an experience."
22 January 2023,10.0,You've ever watch a show like this. It was better than you expected. Best TV show ever saw on Netflix always surprises me everytime I look into it.
7 May 2020,10.0,We like game of thrones but this is godfather of tv shows ....
17 August 2021,10.0,I think Breaking Bad is one of the greatest series ever made.
25 October 2020,10.0,"There are 2 types of people.
1. Whose favorite series is breaking bad.
2. Who haven't watched breaking bad."
6 January 2021,10.0,"What a show!
I mean suspense, thrills everything.
Really great watch.
And very well written and scripted..."
12 October 2021,1.0,Brba good one but not a 9+ rating western drama crime concept was good but screen play very lag one and Predictable screen plays and twist. And water white character good one but last season ending disappointed me.
23 February 2020,10.0,Most writers can find a struggle in combining both a plot driven and character driven story. Breaking Bad does this with brilliance and delivers such a well balance driven story where all characters intrigue you and the plot keeps you on the edge of your seat.
27 September 2019,10.0,"You have to watch it to know the brilliance of writing, directing and acting. You'll fall in love with the characters. Brilliantly conceived and superbly executed."
12 November 2020,10.0,"KING OF ALL SERIES. THERE IS NO COMPETITION FOR BREAKING BAD.
BRYAN CRANSTON OSCAR LEVEL ACTING
AARON PAUL OSCAR LEVEL ACTING
DIRECTION IS PERFECT.
HAIL HEISENBERG. 😎🔥"
12 October 2021,10.0,Jsndndjdkdmfnrkdkdnfdnkdkdnddndmkskskskdkdkdkdkdkdkdndnxniekssn. Jsjdkd make Leland jsosjsn jdidisjsn baldy landed at all today is my new favorite song by him to get the 💰 for a bit of time with my 👪 to the hospital and I don't think I.
29 July 2021,9.0,"This is a great show like others have said, and my take is that this series has a little bit for everyone. It's a show that the family can sit down and watch together, except children of course. It has the drama, thriller aspects, action, and great writing and dialogue to make this show one that's hard to not like. It's a bit slow, but has a way of only having a few things happen over and hour and yet so much gets accomplished."
4 November 2020,10.0,"Really, each episode is made with an affection and an absurd quality."
9 May 2020,10.0,A show that blows up your mind...needs total concentration...far better than GOT
22 August 2023,10.0,"The worst thing about this show is that you're not gonna like any other show after watching this. I ignored this for 5 years after someone recommended it to me. I thought I might not be able to sit through all the episodes and seasons but here I'm today reviewing it. One hell of a show. Engaging right from the word go. Walter White, Jesse Pinkman(hate this guy), Hank Schrader, Guss Fring, Saul Goodman and Mike Ehrmantraut are the names I won't ever forget. Direction, Screenplay, Dialogue writing, cinematography, technical know-how related to Walter White's genius meth cooking is spot on. It's the one show you shouldn't ignore if you are doing so."
26 October 2020,1.0,Full of boredom....not like it at all show is very slow it just like normal series no story development at all. ...
9 April 2020,10.0,I am still waiting for the same perfections of all including emotions darama acting direction storyline character building...can somebody have potential to beat this masterpeace not even GOT which spoil it's last season big time....so my is wait still on....
13 July 2022,10.0,"Breaking bad has to be the best TV series EVER made. This series has it all! And it never get boring. The second place the ""Better call Saul"" take the price. No surprise as it have to do with Breaking bad. Wow!"
24 August 2021,10.0,So good. Recommended to watch dhrbdurheueheueheueheuehrurheuehegey.
24 December 2020,10.0,The actors and the plot is great
8 September 2021,10.0,I just finished rewatching Breaking Bad and I still can't fathom the sheer perfection of this show. It simply blows my mind.
25 August 2020,10.0,"The buck stops here. You won't find better writing, acting, nor a better storyline than Breaking Bad. Shows that get better and better with every season are rare. You won't be disappointed."
28 April 2020,9.0,I still like watching movies and TV plays about crimes. I have been watching this one all the time and recommend it to everyone. It is worth watching.
1 October 2019,10.0,"Finally this is a show which meets all the requirements of a perfect show, various storyline but it is never confused and continues streamelining to the felina; acting is on spot especially Aron Paul;does justice by ending in 5 seaaons;ploys are rock solid and editing is the tightest on any TV show;and finally the show is never full of itself - it remains a show about water white."
12 August 2023,4.0,"Rabid fans: just because you don't agree doesn't mean the review is unhelpful -- that's not what the ""No"" option is for. For those who can think critically, read on."
16 April 2021,10.0,"This show is really unlike other shows. Sounds clichéd, I know, but it's true. Everything about this show is great. Maybe the first season is a tad un-eventful, but that's because it's setup. And the payoff is worth it, especially the last 3 episodes."
7 May 2020,10.0,"Jesse and Walter Will Steal Your Heart.
True Masterpiece."
7 May 2020,10.0,Best TV show i've watched in my life. I recommend this show to everybody.
8 August 2019,10.0,"Cmon it's breaking Bad... The characters are natural and flawless.. Story is awsome stretched a bit but still awsome.....
Season 1 was d most badass of all... U will know why just watch it..
U will love its most of the character....
Jesse pinkman and saul goodman are my personal favorite..
As the show was progressing I started hating my man walter white.... Then I just thought cmon buddy he is not ur good guy he is meant to break
bad... U will know wat I'm talking bout...
The shows badass..
I mean I can't think of words for this perfection...with only 2 episodes boring.. I mean just watch it..."
21 December 2023,10.0,THE Greatest Show Of All Time.
12 November 2020,10.0,"You goddamn Right! Nothing beats this untill now. Breaking bad will make a room in your head. Not best, but THE BEST!."
15 May 2020,9.0,"One of the greatest tv series in the history , once in a life time must watch , don't miss it 💯 , you will love it 👌"
18 March 2019,10.0,"Amazing, this serial show how a dad can make everything for his family"
22 December 2018,5.0,Breaking Bad features Bryan Cranston chewing the scenery like mad in a desperate bid to show that he is a Serious Actor while everything around him is Three's Company.
13 May 2019,10.0,"I knew about this series because of my cousin's T-shirt 😆
I watched the first episode, and then immediately I watched all the series in 2 weeks or less maybe.
I have watched this series more than 3 times, and each time I feel like it's the first time because of the details."
12 April 2020,10.0,"I'm not joking, this is one of the best TV series ever created....only bettered by Mr Robot and maybe The Madalorian.
The problem with it is (and it is a problem) the scenarios take a lot of setting up, like pushing a boulder up a hill. Sure when they reach the crescendo all hell breaks loose and it's excellent, you just have to sit through an aweful lot of sub plots...
It is amazing, totally believable and pure madness/genius.
The performances are top rate and the whole setting is a beautiful backdrop.
I watched the entire series back to back in a few days, best way to do it as there's a lot to digest.
So don't miss out on the excellent series.
Like I said, one of the best ever produced.
Oh and look out for the Pizza scene...that was a fluke and kept in for effect...you'll know what I mean!"
17 December 2022,9.0,Let me tell you that I'm not into tv series that go on and on like a soap opera. I was told by a few past coworkers 5 years ago how incredible Breaking Bad was. I resubscribed to Netflix to watch it and It was so good that it held my attention every episode to the very end. The story of Jesse and Walter going into the drug business of making grade a meth and it was blue. Captivating with the flow of the story and really not one weak character being cast. There are some twists and turns in the long series of episodes. The ending was not expected to me and kind of sad Heisenberg died by the gun.
12 June 2019,10.0,I was like in an oscillatory stage whether BB or got....which is the best .....and yall knw got s 8 was a massive disappointment....I wud scream aloud that BrBa is the greatest of all !!!!
23 January 2020,10.0,"This series is masterpiece. My second most favourite show ever after ""full metal Alchemist brotherhood"". Love it."
24 September 2021,10.0,The office: season 7 episode 20: 16:12.
6 February 2021,10.0,Greatest show of all time. That's all i gotta say. Have rewatched all 5 seasons 3 times already.
21 August 2022,1.0,Walter and Jesse killed her. Jesse got her into drugs when she was 18 months free and if she never met him she would have never died. It was all because Jesse was obsessed with them and couldn't stop so he trigger Jane back into it and them Walter watched Jane die instead of doing something.
8 June 2019,10.0,LACK OF EPISODE'S OR SEASONS!
15 March 2019,10.0,"6 years after the final season I decided to watch Breaking Bad. Wow! This is a near perfect show with phenomenal acting by Bryan Cranston and others portrayed in a well sophisticated and jaw dropping manner. I could go on and on about this show, but like I am telling others that have never watched this show...WATCH BREAKING BAD! You will not be disappointed!"
9 November 2020,10.0,"Honestly, I'm not sure where to start in reviewing this brilliant series. This show has the best chemistry between two main leads. It has the most fleshed out characters and has the most amazing arcs, including supporting roles that never went to waste and villains that aren't silly, but will actually scare you. Top-notch acting by everyone and my god the writing by Vince Gilligan."
5 July 2019,10.0,This story really like be a real profesional making crystal meth...and all actors are perfect for the story...
1 December 2019,10.0,"Greatest of All Time
Love ya jesse what up biatchh"
1 January 2020,10.0,"The character of Walter White is you, me, and every human being that surrenders to his desires and himself, while Hank is the spiritual resistance against the desires of the body and the love of money, it is an indescribable series in the beauty of written characters and the magnificence of performance from Bryan Cranston and Aaron Paul, when I finished watching the series, a set of ideas came to my mind, which are elegant"
16 May 2019,10.0,"It's clear now After watching game of thrones season 8, Breaking bad is THE best TV show that was ever made ..."
11 November 2020,10.0,When you finish this show you'll never be the same. This show the best show I've ever seen. Just perfect.
2 October 2023,2.0,"I remember when the final season aired, it was around the time when multilayed marketing really hit the social networks. 'Breaking Bad' was everywhere, people in the work places that never seen an episode were getting excited for a finale they had not even spent a full hour watching. I don't think this is the greatest show ever written, not even in my top ten. Cranston is out of this world, but he is a prolific actor."
27 October 2020,10.0,No show could beat out this show ever! i love this show! any other show is not even clos
20 October 2020,10.0,Best 👍
18 August 2021,10.0,"Breaking Bad is a television series that everyone should see, both to start in the world of television series and also if you already liked any tv series before. It is a series that is getting better every season. There are many series just as interesting as Breaking Bad, but I feel like Breaking Bad can be overall a perfect starting point."
14 December 2021,10.0,This is a great series. I love this series. I think it is the best series in the world. And I hope that the score of this series will go up every day. And my last word is: Damn you Skyler. And thank you to all the actors in this series.
26 December 2019,10.0,"The story surrounding around Walter and Pinkman. How they become king of drugs manufacturing, Walter use his knowledge to create different types of drugs.The endings is heartbreaking."
20 July 2020,10.0,"Best tv show ever made , flawless story line.
OMG!"
23 July 2020,10.0,"No words are enough to describe the show, I can say one thing people who haven't watched this show yet are the luckiest because you are in for one hell of a ride....watch this before you die"
8 November 2019,10.0,Greatest thing I've ever watched it is unreal best thing ever so unreal amazing
